PARTNUMBER;OPERACION;POSTURA;RECURSO;TECNOLOGIA;CENTRO_MECANIZADO;PIEZAS_SIMULTANEAS;TIEMPO_FIJO_MIN;TIEMPO_VARIABLE_MIN;OEE
PARTNUMBER_6464;1000030;POSTURA_1;RECURSO_20;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;180.000;1.590;50.000
PARTNUMBER_6464;1000040;POSTURA_3;RECURSO_6;TECNOLOGIA_1;CENTRO_MECANIZADO_1;4;0.000;3.150;60.000
PARTNUMBER_6464;2500020;POSTURA_0;RECURSO_4;TECNOLOGIA_1;CENTRO_MECANIZADO_2;1;0.000;10.000;85.000
PARTNUMBER_6465;900020;POSTURA_0;RECURSO_19;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;150.000;2.440;90.200
PARTNUMBER_6466;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;50.000;78.000
PARTNUMBER_6467;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;50.000;78.000
PARTNUMBER_6468;900020;POSTURA_0;RECURSO_13;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;60.000;70.000
PARTNUMBER_6468;900030;POSTURA_1;RECURSO_13;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;90.000;75.000
PARTNUMBER_136;900020;POSTURA_0;RECURSO_13;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;28.000;65.000
PARTNUMBER_136;900030;POSTURA_1;RECURSO_13;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;240.000;75.000
PARTNUMBER_136;900040;POSTURA_3;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;3.990;85.000
PARTNUMBER_6469;900020;POSTURA_0;RECURSO_17;TECNOLOGIA_2;CENTRO_MECANIZADO_1;6;0.000;10.000;85.000
PARTNUMBER_6470;900020;POSTURA_0;RECURSO_17;TECNOLOGIA_0;CENTRO_MECANIZADO_1;6;0.000;10.000;85.000
PARTNUMBER_6471;900020;POSTURA_0;RECURSO_17;TECNOLOGIA_2;CENTRO_MECANIZADO_1;6;0.000;10.000;85.000
PARTNUMBER_6472;900020;POSTURA_0;RECURSO_17;TECNOLOGIA_0;CENTRO_MECANIZADO_1;6;0.000;10.000;85.000
PARTNUMBER_6473;900020;POSTURA_0;RECURSO_17;TECNOLOGIA_2;CENTRO_MECANIZADO_1;6;0.000;10.000;85.000
PARTNUMBER_6474;900020;POSTURA_0;RECURSO_17;TECNOLOGIA_0;CENTRO_MECANIZADO_1;6;0.000;10.000;85.000
PARTNUMBER_6475;900020;POSTURA_0;RECURSO_17;TECNOLOGIA_2;CENTRO_MECANIZADO_1;6;0.000;10.000;85.000
PARTNUMBER_6476;900020;POSTURA_0;RECURSO_17;TECNOLOGIA_0;CENTRO_MECANIZADO_1;6;0.000;10.000;85.000
PARTNUMBER_6477;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;15.000;78.000
PARTNUMBER_6478;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;15.000;78.000
PARTNUMBER_6479;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;15.000;78.000
PARTNUMBER_6480;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;15.000;78.000
PARTNUMBER_6481;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;12.000;78.000
PARTNUMBER_6482;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;9.000;78.000
PARTNUMBER_6483;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;45.000;78.000
PARTNUMBER_6484;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;45.000;78.000
PARTNUMBER_6485;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;10.000;78.000
PARTNUMBER_6486;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;3.000;78.000
PARTNUMBER_6487;900020;POSTURA_0;RECURSO_17;TECNOLOGIA_2;CENTRO_MECANIZADO_1;6;0.000;10.000;85.000
PARTNUMBER_6488;900020;POSTURA_0;RECURSO_17;TECNOLOGIA_0;CENTRO_MECANIZADO_1;6;0.000;10.000;85.000
PARTNUMBER_6489;900020;POSTURA_0;RECURSO_17;TECNOLOGIA_2;CENTRO_MECANIZADO_1;6;0.000;10.000;85.000
PARTNUMBER_6490;900020;POSTURA_0;RECURSO_17;TECNOLOGIA_0;CENTRO_MECANIZADO_1;6;0.000;10.000;85.000
PARTNUMBER_6491;900020;POSTURA_0;RECURSO_17;TECNOLOGIA_2;CENTRO_MECANIZADO_1;6;0.000;10.000;85.000
PARTNUMBER_6492;900020;POSTURA_0;RECURSO_17;TECNOLOGIA_0;CENTRO_MECANIZADO_1;6;0.000;10.000;85.000
PARTNUMBER_6493;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;30.000;78.000
PARTNUMBER_6494;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;18.000;78.000
PARTNUMBER_6495;900020;POSTURA_0;RECURSO_13;TECNOLOGIA_2;CENTRO_MECANIZADO_1;1;0.000;30.000;65.000
PARTNUMBER_6495;900030;POSTURA_1;RECURSO_13;TECNOLOGIA_2;CENTRO_MECANIZADO_1;1;0.000;10.000;60.000
PARTNUMBER_6496;900020;POSTURA_0;RECURSO_13;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;45.000;70.000
PARTNUMBER_6496;900030;POSTURA_1;RECURSO_13;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;8.000;60.000
PARTNUMBER_6497;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;7.000;78.000
PARTNUMBER_6498;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;7.000;78.000
PARTNUMBER_6499;900020;POSTURA_0;RECURSO_21;TECNOLOGIA_2;CENTRO_MECANIZADO_1;1;0.000;26.000;65.000
PARTNUMBER_6499;900030;POSTURA_1;RECURSO_21;TECNOLOGIA_2;CENTRO_MECANIZADO_1;1;0.000;20.000;65.000
PARTNUMBER_6500;900020;POSTURA_0;RECURSO_21;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;30.170;70.000
PARTNUMBER_6500;900030;POSTURA_1;RECURSO_21;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;26.750;65.000
PARTNUMBER_6500;900040;POSTURA_3;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;3.990;85.000
PARTNUMBER_6501;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;15.000;78.000
PARTNUMBER_6502;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;12.000;78.000
PARTNUMBER_6503;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;45.000;78.000
PARTNUMBER_6504;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;45.000;78.000
PARTNUMBER_6505;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;5.000;78.000
PARTNUMBER_6506;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;3.000;78.000
PARTNUMBER_6507;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;5.000;78.000
PARTNUMBER_6508;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;3.000;78.000
PARTNUMBER_6509;900020;POSTURA_0;RECURSO_17;TECNOLOGIA_2;CENTRO_MECANIZADO_1;6;0.000;10.000;85.000
PARTNUMBER_6510;900020;POSTURA_0;RECURSO_17;TECNOLOGIA_0;CENTRO_MECANIZADO_1;6;0.000;10.000;85.000
PARTNUMBER_6511;900020;POSTURA_0;RECURSO_17;TECNOLOGIA_0;CENTRO_MECANIZADO_1;6;0.000;10.000;85.000
PARTNUMBER_6512;900020;POSTURA_0;RECURSO_22;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;60.000;72.000;70.000
PARTNUMBER_6512;900030;POSTURA_1;RECURSO_22;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;15.000;48.000;70.000
PARTNUMBER_6512;900040;POSTURA_3;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;1.000;1.000;85.000
PARTNUMBER_6512;900050;POSTURA_4;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;13.000;85.000
PARTNUMBER_6512;900060;POSTURA_5;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;2.000;85.000
PARTNUMBER_6512;900070;POSTURA_6;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;2.000;85.000
PARTNUMBER_6512;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;8.000;85.000
PARTNUMBER_6513;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;12.000;78.000
PARTNUMBER_6514;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;9.000;78.000
PARTNUMBER_6515;900020;POSTURA_0;RECURSO_0;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;180.000;16.000;50.000
PARTNUMBER_6515;900030;POSTURA_1;RECURSO_5;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;60.000;1.000;30.000
PARTNUMBER_6516;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;12.000;78.000
PARTNUMBER_6517;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;12.000;78.000
PARTNUMBER_6518;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;12.000;78.000
PARTNUMBER_6519;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;12.000;78.000
PARTNUMBER_6520;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;12.000;78.000
PARTNUMBER_6521;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;12.000;78.000
PARTNUMBER_6522;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;12.000;78.000
PARTNUMBER_6523;800020;POSTURA_0;RECURSO_16;TECNOLOGIA_3;CENTRO_MECANIZADO_6;1;0.000;3.000;78.000
PARTNUMBER_6524;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;15.000;5.000;85.000
PARTNUMBER_6525;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;15.000;5.000;85.000
PARTNUMBER_6526;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;15.000;5.000;85.000
PARTNUMBER_6527;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;15.000;5.000;85.000
PARTNUMBER_6528;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;15.000;5.000;85.000
PARTNUMBER_6529;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;15.000;5.000;85.000
PARTNUMBER_6530;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;15.000;5.000;85.000
PARTNUMBER_6531;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;15.000;5.000;85.000
PARTNUMBER_6532;2300020;POSTURA_0;RECURSO_4;TECNOLOGIA_2;CENTRO_MECANIZADO_7;1;0.000;10.000;85.000
PARTNUMBER_1143;900020;POSTURA_0;RECURSO_23;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;30.000;8.000;70.000
PARTNUMBER_1143;900030;POSTURA_1;RECURSO_23;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;10.000;49.000;70.000
PARTNUMBER_1143;900040;POSTURA_3;RECURSO_23;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;10.000;62.000;70.000
PARTNUMBER_1143;900050;POSTURA_4;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;1.000;1.000;85.000
PARTNUMBER_1143;900060;POSTURA_5;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;8.000;85.000
PARTNUMBER_1143;900070;POSTURA_6;RECURSO_24;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_1143;900080;POSTURA_7;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_1143;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;3.000;5.000;85.000
PARTNUMBER_1143;2300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;2.000;2.000;85.000
PARTNUMBER_6533;1800020;POSTURA_0;RECURSO_4;TECNOLOGIA_2;CENTRO_MECANIZADO_7;1;0.000;10.000;85.000
PARTNUMBER_6534;900020;POSTURA_0;RECURSO_19;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;150.000;1.500;71.020
PARTNUMBER_6534;900030;POSTURA_1;RECURSO_5;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;30.000;0.420;61.600
PARTNUMBER_6534;2300020;POSTURA_0;RECURSO_4;TECNOLOGIA_1;CENTRO_MECANIZADO_2;1;5.000;5.000;85.000
PARTNUMBER_6535;900020;POSTURA_0;RECURSO_5;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;60.000;5.000;75.000
PARTNUMBER_6536;1100020;POSTURA_0;RECURSO_0;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;180.000;10.000;65.000
PARTNUMBER_6536;1100030;POSTURA_1;RECURSO_0;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;120.000;10.000;65.000
PARTNUMBER_473;1000020;POSTURA_0;RECURSO_23;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;30.000;116.000;76.950
PARTNUMBER_473;1000030;POSTURA_1;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;1.000;1.000;85.000
PARTNUMBER_473;1000040;POSTURA_3;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;15.000;85.000
PARTNUMBER_473;1000050;POSTURA_4;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;2.000;85.000
PARTNUMBER_473;1000060;POSTURA_5;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;2.000;85.000
PARTNUMBER_473;1400020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;5.000;0.000
PARTNUMBER_473;2400020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;9.000;0.000
PARTNUMBER_158;810020;POSTURA_0;RECURSO_23;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;30.000;116.000;76.950
PARTNUMBER_158;810030;POSTURA_1;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;1.000;1.000;85.000
PARTNUMBER_158;810040;POSTURA_3;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;15.000;85.000
PARTNUMBER_158;810050;POSTURA_4;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;2.000;85.000
PARTNUMBER_158;810060;POSTURA_5;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;2.000;85.000
PARTNUMBER_158;930020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;5.000;0.000
PARTNUMBER_158;1900020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;9.000;0.000
PARTNUMBER_5492;1500020;POSTURA_0;RECURSO_23;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;45.000;37.000;70.000
PARTNUMBER_5492;1500030;POSTURA_1;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_5492;1500040;POSTURA_3;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;5.000;85.000
PARTNUMBER_5492;1500050;POSTURA_4;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_5492;1500060;POSTURA_5;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_5492;1500070;POSTURA_6;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;3.000;85.000
PARTNUMBER_5492;1900020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;3.000;85.000
PARTNUMBER_256;1500020;POSTURA_0;RECURSO_7;TECNOLOGIA_0;CENTRO_MECANIZADO_3;2;30.000;5.500;48.440
PARTNUMBER_256;1500030;POSTURA_1;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;1.000;1.000;85.000
PARTNUMBER_256;1500040;POSTURA_3;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_256;1500050;POSTURA_4;RECURSO_24;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_256;1500060;POSTURA_5;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_256;1900020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;1.000;85.000
PARTNUMBER_6131;900020;POSTURA_0;RECURSO_23;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;30.000;51.000;59.690
PARTNUMBER_6131;900030;POSTURA_1;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;1.000;1.000;85.000
PARTNUMBER_6131;900040;POSTURA_3;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_6131;900050;POSTURA_4;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_6131;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;2.000;85.000
PARTNUMBER_6537;800020;POSTURA_0;RECURSO_0;TECNOLOGIA_2;CENTRO_MECANIZADO_1;1;0.000;3.000;50.000
PARTNUMBER_6538;900020;POSTURA_0;RECURSO_7;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;30.000;15.000;73.210
PARTNUMBER_6538;900030;POSTURA_1;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;2.000;85.000
PARTNUMBER_6538;900040;POSTURA_3;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_6538;900050;POSTURA_4;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;0.000;1.000;85.000
PARTNUMBER_6538;900060;POSTURA_5;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_6538;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;1.000;85.000
PARTNUMBER_6539;900020;POSTURA_0;RECURSO_7;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;30.000;15.000;79.720
PARTNUMBER_6539;900030;POSTURA_1;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;2.000;85.000
PARTNUMBER_6539;900040;POSTURA_3;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_6539;900050;POSTURA_4;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;0.000;1.000;85.000
PARTNUMBER_6539;900060;POSTURA_5;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_6539;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;1.000;85.000
PARTNUMBER_6540;900020;POSTURA_0;RECURSO_7;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;30.000;14.000;75.240
PARTNUMBER_6540;900030;POSTURA_1;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;2.000;85.000
PARTNUMBER_6540;900040;POSTURA_3;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_6540;900050;POSTURA_4;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;0.000;1.000;85.000
PARTNUMBER_6540;900060;POSTURA_5;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_6540;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;1.000;85.000
PARTNUMBER_6541;900020;POSTURA_0;RECURSO_7;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;30.000;14.000;75.240
PARTNUMBER_6541;900030;POSTURA_1;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;2.000;85.000
PARTNUMBER_6541;900040;POSTURA_3;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_6541;900050;POSTURA_4;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;0.000;1.000;85.000
PARTNUMBER_6541;900060;POSTURA_5;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_6541;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;1.000;85.000
PARTNUMBER_6542;900020;POSTURA_0;RECURSO_7;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;30.000;15.000;81.690
PARTNUMBER_6542;900030;POSTURA_1;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;2.000;85.000
PARTNUMBER_6542;900040;POSTURA_3;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_6542;900050;POSTURA_4;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;0.000;1.000;85.000
PARTNUMBER_6542;900060;POSTURA_5;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_6542;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;1.000;85.000
PARTNUMBER_6543;900020;POSTURA_0;RECURSO_7;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;30.000;15.000;81.690
PARTNUMBER_6543;900030;POSTURA_1;RECURSO_9;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;2.000;85.000
PARTNUMBER_6543;900040;POSTURA_3;RECURSO_10;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_6543;900050;POSTURA_4;RECURSO_8;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;0.000;1.000;85.000
PARTNUMBER_6543;900060;POSTURA_5;RECURSO_11;TECNOLOGIA_0;CENTRO_MECANIZADO_3;1;5.000;1.000;85.000
PARTNUMBER_6543;1300020;POSTURA_0;RECURSO_4;TECNOLOGIA_0;CENTRO_MECANIZADO_2;1;5.000;1.000;85.000
PARTNUMBER_3567;1300020;POSTURA_0;RECURSO_13;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;4.500;75.000
PARTNUMBER_3567;1300030;POSTURA_1;RECURSO_25;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;49.750;65.000
PARTNUMBER_3567;1300040;POSTURA_3;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;180.000;4.110;85.000
PARTNUMBER_6306;900020;POSTURA_0;RECURSO_13;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;4.500;75.000
PARTNUMBER_6306;900030;POSTURA_1;RECURSO_25;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;180.000;49.750;65.000
PARTNUMBER_6306;900040;POSTURA_3;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;4.110;85.000
PARTNUMBER_3544;1300020;POSTURA_0;RECURSO_13;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;0.000;4.500;75.000
PARTNUMBER_3544;1300030;POSTURA_1;RECURSO_25;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;210.000;49.750;65.000
PARTNUMBER_3544;1300040;POSTURA_3;RECURSO_3;TECNOLOGIA_1;CENTRO_MECANIZADO_1;1;0.000;4.110;85.000
PARTNUMBER_3784;900020;POSTURA_0;RECURSO_13;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;4.500;75.000
PARTNUMBER_3784;900030;POSTURA_1;RECURSO_25;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;180.000;49.750;65.000
PARTNUMBER_3784;900040;POSTURA_3;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;3.990;85.000
PARTNUMBER_3848;1300020;POSTURA_0;RECURSO_13;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;4.500;75.000
PARTNUMBER_3848;1300030;POSTURA_1;RECURSO_25;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;60.000;49.750;65.000
PARTNUMBER_3848;1300040;POSTURA_3;RECURSO_3;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;4.110;85.000
PARTNUMBER_5470;1300020;POSTURA_0;RECURSO_6;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;18.500;65.000
PARTNUMBER_5470;1300030;POSTURA_1;RECURSO_6;TECNOLOGIA_0;CENTRO_MECANIZADO_1;1;0.000;9.000;50.000
